ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1900744,Tilen Sirše,M,NA,NA,NA,SLO,SLO,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900745,Andriy Mandziy,M,NA,NA,NA,UKR,UKR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Men",NA
1900746,Tobias Wendl,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900747,Tobias Arlt,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900748,Peter Penz,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900749,Georg Fischler,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900750,Toni Eggert,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900751,Sascha Benecken,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900752,Thomas Steu,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900753,Lorenz Koller,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900754,Tristan Walker,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900755,Justin Snith,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900756,Andris Šics,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900757,Juris Šics,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900758,Ivan Nagler,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900759,Fabian Malleier,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900760,Justin Krewson,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900761,Andrew Sherk,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900762,Park Jin-Yong,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900763,Jo Jeong-Myeong,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900764,Matt Mortensen,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900765,Jayson Terdiman,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900766,Aleksandr Denisyev,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900767,Vladislav Antonov,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900768,Wojciech Chmielewski,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900769,Kuba Kowalewski,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900770,Lukáš Brož,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900771,Antonín Brož,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900772,Oskars Gudramovičs,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900773,Pēteris Kalniņš,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900774,Ludwig Rieder,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900775,Patrick Rastner,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900776,Andrey Bogdanov,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900777,Andrey Medvedev,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900778,Marek Solčanský,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900779,Karol Stuchlák,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900780,Matěj Kvíčala,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900781,Jaromír Kudera,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900782,Cosmin Atodiresei,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900783,Ștefan Musei,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900784,Oleksandr Obolonchyk,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900785,Roman Zakharkiv,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Doubles, Men",NA
1900786,Natalie Geisenberger,F,NA,NA,NA,GER,GER,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",Gold
1900787,Dajana Eitberger,F,NA,NA,NA,GER,GER,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",Silver
1900788,Alex Gough,F,NA,NA,NA,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",Bronze
1900789,Tatjana Hüfner,F,NA,NA,NA,GER,GER,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900790,Kim McRae,F,NA,NA,NA,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900791,Erin Hamlin,F,NA,NA,NA,USA,USA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900792,Raluca Strămăturaru,F,NA,NA,NA,ROU,ROU,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900793,Aileen Frisch,F,NA,NA,NA,KOR,KOR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900794,Madeleine Egle,F,NA,NA,NA,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900795,Andrea Vötter,F,NA,NA,NA,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900796,Martina Kocher,F,NA,NA,NA,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900797,Ulla Zirne,F,NA,NA,NA,LAT,LAT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900798,Brooke Apshkrum,F,NA,NA,NA,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900799,Sandra Robatscher,F,NA,NA,NA,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900800,Yekaterina Baturina,F,NA,NA,NA,ROC,ROC,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900801,Elīza Cauce,F,NA,NA,NA,LAT,LAT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900802,Hannah Prock,F,NA,NA,NA,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900803,Seong Eun-Ryeong,F,NA,NA,NA,KOR,KOR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900804,Summer Britcher,F,NA,NA,NA,USA,USA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900805,Ewa Kuls-Kusyk,F,NA,NA,NA,POL,POL,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900806,Olena Shkhumova,F,NA,NA,NA,UKR,UKR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900807,Kendija Aparjode,F,NA,NA,NA,LAT,LAT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900808,Katarína Šimoňáková,F,NA,NA,NA,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900809,Verónica Ravenna,F,NA,NA,NA,ARG,ARG,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900810,Natalia Wojtusciszyn,F,NA,NA,NA,POL,POL,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900811,Tereza Nosková,F,NA,NA,NA,CZE,CZE,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900812,Daria Obratov,F,NA,NA,NA,CRO,CRO,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900813,Olena Stetskiv,F,NA,NA,NA,UKR,UKR,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900814,Emily Sweeney,F,NA,NA,NA,USA,USA,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900815,Birgit Platzer,F,NA,NA,NA,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Singles, Women",NA
1900816,Natalie Geisenberger,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900817,Johannes Ludwig,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900818,Tobias Wendl,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900819,Tobias Arlt,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900820,Alex Gough,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900821,Sam Edney,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900822,Tristan Walker,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900823,Justin Snith,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900824,Madeleine Egle,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900825,David Gleirscher,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900826,Peter Penz,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900827,Georg Fischler,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900828,Summer Britcher,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900829,Chris Mazdzer,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900830,Matt Mortensen,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900831,Jayson Terdiman,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900832,Andrea Vötter,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900833,Dominik Fischnaller,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900834,Ivan Nagler,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900835,Fabian Malleier,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900836,Ulla Zirne,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900837,Kristers Aparjods,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900838,Andris Šics,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900839,Juris Šics,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900840,Yekaterina Baturina,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900841,Roman Repilov,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900842,Aleksandr Denisyev,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900843,Vladislav Antonov,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900844,Ewa Kuls-Kusyk,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900845,Maciej Kurowski,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900846,Wojciech Chmielewski,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900847,Kuba Kowalewski,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900848,Aileen Frisch,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900849,Im Nam-Gyu,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900850,Park Jin-Yong,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900851,Jo Jeong-Myeong,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900852,Raluca Strămăturaru,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900853,Valentin Crețu,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900854,Cosmin Atodiresei,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900855,Ștefan Musei,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900856,Katarína Šimoňáková,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900857,Jozef Ninis,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900858,Marek Solčanský,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900859,Karol Stuchlák,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900860,Tereza Nosková,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900861,Ondřej Hyman,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900862,Lukáš Brož,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900863,Antonín Brož,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900864,Olena Shkhumova,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900865,Anton Dukach,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900866,Oleksandr Obolonchyk,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900867,Roman Zakharkiv,M,NA,NA,NA,,,2018 Winter,2018,Winter,PyeongChang,Luge,"Luge Team Relay, Mixed",NA
1900868,Johannes Ludwig,M,NA,NA,NA,GER,GER,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",Gold
1900869,Wolfgang Kindl,M,NA,NA,NA,AUT,AUT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",Silver
1900870,Dominik Fischnaller,M,NA,NA,NA,ITA,ITA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",Bronze
1900871,Felix Loch,M,NA,NA,NA,GER,GER,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900872,Kristers Aparjods,M,NA,NA,NA,LAT,LAT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900873,Max Langenhan,M,NA,NA,NA,GER,GER,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900874,Gints Bērziņš,M,NA,NA,NA,LAT,LAT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900875,Chris Mazdzer,M,NA,NA,NA,USA,USA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900876,Roman Repilov,M,NA,NA,NA,ROC,ROC,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900877,Semyon Pavlichenko,M,NA,NA,NA,ROC,ROC,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900878,Leon Felderer,M,NA,NA,NA,ITA,ITA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900879,Nico Gleirscher,M,NA,NA,NA,AUT,AUT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900880,Tucker West,M,NA,NA,NA,USA,USA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900881,Aleksandr Gorbatsevich,M,NA,NA,NA,ROC,ROC,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900882,David Gleirscher,M,NA,NA,NA,AUT,AUT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900883,Alex Ferlazzo,M,NA,NA,NA,AUS,AUS,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900884,Reid Watts,M,NA,NA,NA,CAN,CAN,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900885,Artūrs Dārznieks,M,NA,NA,NA,LAT,LAT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900886,Jonathan Gustafson,M,NA,NA,NA,USA,USA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900887,Svante Kohala,M,NA,NA,NA,SWE,SWE,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900888,Jozef Ninis,M,NA,NA,NA,SVK,SVK,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900889,Anton Dukach,M,NA,NA,NA,UKR,UKR,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900890,Rupert Staudinger,M,NA,NA,NA,GBR,GBR,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900891,Fan Duoyao,M,NA,NA,NA,CHN,CHN,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900892,Mateusz Sochowicz,M,NA,NA,NA,POL,POL,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900893,Marián Skupek,M,NA,NA,NA,SVK,SVK,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900894,Andriy Mandziy,M,NA,NA,NA,UKR,UKR,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900895,Pavel Angelov,M,NA,NA,NA,BUL,BUL,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900896,Valentin Crețu,M,NA,NA,NA,ROU,ROU,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900897,Michael Lejsek,M,NA,NA,NA,CZE,CZE,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900898,Saba Kumaritashvili,M,NA,NA,NA,GEO,GEO,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900899,Seiya Kobayashi,M,NA,NA,NA,JPN,JPN,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900900,Im Nam-Gyu,M,NA,NA,NA,KOR,KOR,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900901,Mirza Nikolajev,M,NA,NA,NA,BIH,BIH,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900902,Kevin Fischnaller,M,NA,NA,NA,ITA,ITA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Men",NA
1900903,Tobias Wendl,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900904,Tobias Arlt,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900905,Toni Eggert,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900906,Sascha Benecken,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900907,Thomas Steu,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900908,Lorenz Koller,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900909,Mārtiņš Bots,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900910,Roberts Plūme,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900911,Andris Šics,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900912,Juris Šics,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900913,Emanuel Rieder,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900914,Simon Kainzwaldner,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900915,Tristan Walker,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900916,Justin Snith,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900917,Aleksandr Denisyev,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900918,Vladislav Antonov,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900919,Wojciech Chmielewski,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900920,Kuba Kowalewski,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900921,Andrey Bogdanov,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900922,Yury Prokhorov,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900923,Zachary DiGregorio,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900924,Sean Hollander,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900925,Park Jin-Yong,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900926,Jo Jeong-Myeong,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900927,Tomáš Vaverčák,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900928,Matej Zmij,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900929,Marian Gîtlan,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900930,Darius Șerban,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900931,Ihor Stakhiv,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900932,Andriy Lysetskyi,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900933,Filip Vejdělek,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900934,Zdeněk Pěkný,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900935,Huang Yebo,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900936,Peng Junyue,M,NA,NA,NA,,,2022 Winter,2022,Winter,Beijing,Luge,"Luge Doubles, Men",NA
1900937,Natalie Geisenberger,F,NA,NA,NA,GER,GER,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",Gold
1900938,Anna Berreiter,F,NA,NA,NA,GER,GER,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",Silver
1900939,Tatyana Ivanova,F,NA,NA,NA,ROC,ROC,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",Bronze
1900940,Madeleine Egle,F,NA,NA,NA,AUT,AUT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900941,Hannah Prock,F,NA,NA,NA,AUT,AUT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900942,Lisa Schulte,F,NA,NA,NA,AUT,AUT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900943,Julia Taubitz,F,NA,NA,NA,GER,GER,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900944,Elīza Cauce,F,NA,NA,NA,LAT,LAT,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900945,Natalie Maag,F,NA,NA,NA,SUI,SUI,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
1900946,Andrea Vötter,F,NA,NA,NA,ITA,ITA,2022 Winter,2022,Winter,Beijing,Luge,"Luge Singles, Women",NA
