ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1500183,Natasha Morrison,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500184,Remona Burchell,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500185,Javianne Oliver,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500186,Teahna Daniels,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500187,Jenna Prandini,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500188,Gabby Thomas,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500189,English Gardner,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500190,Aleia Hobbs,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500191,Asha Philip,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500192,Imani Lansiquot,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500193,Dina Asher-Smith,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500194,Daryll Neita,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500195,Ashleigh Nelson,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500196,Riccarda Dietsche,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500197,Ajla del Ponte,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500198,Mujinga Kambundji,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500199,Salomé Kora,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500200,Cynthia Reinle,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500201,Rebekka Haase,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500202,Alexandra Burghardt,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500203,Tatjana Pinto,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500204,Gina Lückenkemper,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500205,Lisa Mayer,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500206,Jennifer Montag,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500207,Lisa Nippgen,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500208,Liang Xiaojing,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500209,Ge Manqi,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500210,Huang Guifen,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500211,Wei Yongli,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500212,Li Yuting,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500213,Carolle Zahi,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500214,Orlann Ombissa-Dzangue,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500215,Gémima Joseph,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500216,Cynthia Leduc,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500217,Eva Berger,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500218,Maroussia Paré,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500219,Nadine Visser,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500220,Dafne Schippers,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500221,Marije van Hunenstijn,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500222,Naomi Sedney,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500223,Jamile Samuel,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500224,Leonie van Vliet,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500225,Marika Popowicz-Drapała,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500226,Klaudia Adamek,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500227,Paulina Paluch,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500228,Pia Skrzyszowska,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500229,Marlena Gola,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500230,Paulina Guzowska,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500231,Bruna Farias,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500232,Ana Claudia Lemos,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500233,Vitória Rosa,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500234,Rosângela Santos,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500235,Ana Carolina Azevedo,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500236,Irene Siragusa,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500237,Gloria Hooper,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500238,Anna Bongiorni,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500239,Vittoria Fontana,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500240,Zaynab Dosso,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500241,Johanelis Herrera,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500242,Tobi Amusan,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500243,Nzubechi Grace Nwokocha,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500244,Patience Okon George,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500245,Ese Brume,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500246,Rosemary Chukwuma,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500247,Favour Ofili,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500248,Blessing Okagbare,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500249,Knowledge Omovoh,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500250,Hanae Aoyama,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500251,Mei Kodama,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500252,Ami Saito,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500253,Remi Tsuruta,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500254,Yu Ishikawa,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500255,Mathilde Kramer,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500256,Astrid Glenner-Frandsen,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500257,Emma Beiter Bomme,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500258,Ida Karstoft,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500259,Mette Graversgaard,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500260,Marizol Landázuri,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500261,Anahí Suárez,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500262,Yuliana Ángulo,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500263,Ángela Tenorio,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500264,Virginia Villalba,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500265,Khalifa St. Fort,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500266,Michelle-Lee Ahye,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500267,Kai Selvon,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500268,Kelly-Ann Baptiste,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500269,Semoy Hackett,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500270,Ayla Stanisclaus,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 100 metres Relay, Women",NA
1500271,Sydney McLaughlin,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500272,Allyson Felix,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500273,Dalilah Muhammad,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500274,Athing Mu,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500275,Kaylin Whitney,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500276,Wadeline Jonathas,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500277,Kendall Ellis,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500278,Lynna Irby,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500279,Quanera Hayes,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500280,Natalia Kaczmarek,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500281,Iga Baumgart-Witan,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500282,Małgorzata Hołub-Kowalik,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500283,Justyna Święty-Ersetic,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500284,Anna Kiełbasińska,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500285,Roneisha McGregor,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500286,Janieve Russell,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500287,Shericka Jackson,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500288,Candice McLeod,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500289,Junelle Bromfield,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500290,Stacey-Ann Williams,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500291,Tovea Jenkins,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500292,Stephenie McPherson,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500293,Alicia Brown,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500294,Maddy Price,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500295,Kyra Constantine,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500296,Sage Watson,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500297,Lauren Gale,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500298,Natassha McDonald,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500299,Ama Pipi,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500300,Jodie Williams,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500301,Emily Diamond,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500302,Nicole Yeargin,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500303,Zoey Clark,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500304,Laviai Nielsen,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500305,Hannah Williams,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500306,Lieke Klaver,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500307,Lisanne de Witte,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500308,Laura de Witte,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500309,Femke Bol,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500310,Andrea Bouma,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500311,Hanneke Oosterwegel,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500312,Anne van de Wiel,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500313,Naomi van den Broeck,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500314,Imke Vervaet,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500315,Paulien Couckuyt,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500316,Camille Laus,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500317,Cynthia Bolingo,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500318,Zurian Hechavarría,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500319,Rose Almanza,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500320,Sahily Diago,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500321,Lisneidy Veitía,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500322,Roxana Gómez,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500323,Corinna Schwab,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500324,Carolina Krafzik,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500325,Laura Müller,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500326,Ruth Spelmeyer-Preuß,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500327,Nadine Gonska,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500328,Sokhna Lacoste,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500329,Amandine Brossier,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500330,Brigitte Ntiamoah,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500331,Floria Gueï,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500332,Diana Iscaye,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500333,Lea Sprunger,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500334,Silke Lemmens,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500335,Rachel Pellaud,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500336,Yasmin Giger,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500337,Annina Fahr,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500338,Sarah King,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500339,Kateryna Klymiuk,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500340,Alina Lohvynenko,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500341,Viktoriya Tkachuk,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500342,Hanna Ryzhkova,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500343,Anastasiya Bryzhina,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500344,Yana Kachur,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500345,Tetiana Melnyk,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500346,Nataliya Pyrozhenko-Chornomaz,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500347,Bendere Oboya,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500348,Kendra Hubbard,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500349,Ellie Beer,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500350,Annie Rubie-Renshaw,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500351,Angeline Blackburn,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500352,Maria Benedicta Chigbolu,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500353,Alice Mangione,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500354,Petra Nardelli,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500355,Rebecca Borga,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500356,Ayomide Folorunso,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500357,Raphaela Lukudo,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500358,Anna Polinari,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500359,Aliaksandra Khilmanovich,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500360,Yuliya Bliznets,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500361,Elvira Herman,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500362,Asteria Limai,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500363,Hanna Mikhailava,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500364,Krystsina Muliarchyk,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
1500365,Doneisha Anderson,F,NA,NA,NA,,,2020 Summer,2020,Summer,Tokyo,Athletics,"Athletics 4 × 400 metres Relay, Women",NA
