ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1000261,Manfred Mölgg,M,35.0,180.0,78.0,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000262,Florian Eisath,M,33.0,177.0,84.0,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000263,Gino Caviezel,M,25.0,173.0,78.0,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000264,Ted Ligety,M,33.0,180.0,86.0,USA,USA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000265,Samu Torsti,M,26.0,185.0,84.0,FIN,FIN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000266,Trevor Philp,M,25.0,181.0,80.0,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000267,Luca Aerni,M,24.0,177.0,80.0,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000268,Tommy Ford,M,28.0,180.0,75.0,USA,USA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000269,Štefan Hadalin,M,22.0,187.0,87.0,SLO,SLO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000270,Linus Straßer,M,25.0,183.0,75.0,GER,GER,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000271,André Myhrer,M,35.0,189.0,93.0,SWE,SWE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000272,Filip Zubčić,M,25.0,180.0,85.0,CRO,CRO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000273,Adam Žampa,M,27.0,178.0,80.0,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000274,Fritz Dopfer,M,30.0,188.0,85.0,GER,GER,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000275,Phil Brown,M,26.0,182.0,87.0,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000276,Albert Popov,M,20.0,164.0,73.0,BUL,BUL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000277,Jack Crawford,M,20.0,175.0,82.0,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000278,Tomoya Ishii,M,28.0,173.0,73.0,JPN,JPN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000279,Filip Forejtek,M,20.0,193.0,93.0,CZE,CZE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000280,Sam Maes,M,19.0,176.0,65.0,BEL,BEL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000281,Dominic Demschar,M,24.0,176.0,75.0,AUS,AUS,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000282,Adam Barwood,M,25.0,185.0,82.0,NZL,NZL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000283,Kristaps Zvejnieks,M,25.0,185.0,87.0,LAT,LAT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000284,Willis Feasey,M,25.0,175.0,85.0,NZL,NZL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000285,Samuel Kolega,M,19.0,186.0,80.0,CRO,CRO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000286,Olivier Jenot,M,29.0,173.0,63.0,MON,MON,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000287,Kim Dong-U,M,22.0,183.0,86.0,KOR,KOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000288,Tormis Laine,M,17.0,182.0,74.0,EST,EST,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000289,Marko Vukićević,M,25.0,185.0,91.0,SRB,SRB,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000290,Márton Kékesi,M,22.0,173.0,71.0,HUN,HUN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000291,Simón Breitfuss Kammerlander,M,25.0,185.0,85.0,BOL,BOL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000292,Dalibor Šamšal,M,32.0,183.0,86.0,HUN,HUN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000293,Marko Stevović,M,22.0,189.0,94.0,SRB,SRB,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000294,Ioannis Antoniou,M,23.0,185.0,87.0,GRE,GRE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000295,Erjon Tola,M,31.0,180.0,74.0,ALB,ALB,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000296,Rodolfo Dickson,M,20.0,170.0,67.0,MEX,MEX,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000297,Itamar Biran,M,19.0,188.0,80.0,ISR,ISR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000298,Matej Falat,M,24.0,185.0,83.0,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000299,Igor Zakurdayev,M,31.0,187.0,98.0,KAZ,KAZ,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000300,Komiljon Tukhtaev,M,20.0,182.0,72.0,UZB,UZB,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000301,Adam Lamhamedi,M,22.0,170.0,76.0,MAR,MAR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000302,Yury Danilachkin,M,26.0,182.0,78.0,BLR,BLR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000303,Alexandru Barbu,M,30.0,177.0,70.0,ROU,ROU,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000304,Albin Tahiri,M,28.0,177.0,85.0,KOS,KOS,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000305,Ivan Kovbasniuk,M,24.0,175.0,85.0,UKR,UKR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000306,Mohammad Kiyadarbandsari,M,28.0,179.0,78.0,IRI,IRI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000307,Andrej Drukarov,M,18.0,178.0,78.0,LTU,LTU,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000308,Casper Dyrbye,M,21.0,187.0,87.0,DEN,DEN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000309,Shannon-Ogbani Abeda,M,21.0,173.0,72.0,ERI,ERI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000310,Matthieu Osch,M,18.0,185.0,88.0,LUX,LUX,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000311,Yevgeny Timofeyev,M,23.0,NA,NA,KGZ,KGZ,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000312,Eldar Salihović,M,18.0,185.0,81.0,MNE,MNE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000313,Alessandro Mariotti,M,19.0,173.0,65.0,SMR,SMR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000314,Arthur Hanse,M,24.0,180.0,75.0,POR,POR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000315,Serdar Deniz,M,20.0,175.0,77.0,TUR,TUR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000316,Jeffrey Webb,M,19.0,173.0,65.0,MAS,MAS,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000317,Zhang Yangming,M,23.0,175.0,75.0,CHN,CHN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000318,Asa Miller,M,17.0,173.0,68.0,PHI,PHI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000319,Allen Behlok,M,19.0,178.0,72.0,LBN,LBN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000320,Muhammad Karim,M,22.0,163.0,64.0,PAK,PAK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000321,Charles Flaherty,M,17.0,183.0,68.0,PUR,PUR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000322,Kang Song-Il,M,23.0,170.0,NA,PRK,PRK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000323,Choe Myong-Gwang,M,28.0,170.0,NA,PRK,PRK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000324,Riccardo Tonetti,M,28.0,178.0,82.0,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000325,Stefan Brennsteiner,M,26.0,184.0,85.0,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000326,Andreas Žampa,M,24.0,168.0,70.0,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000327,Joan Verdú,M,22.0,178.0,70.0,AND,AND,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000328,Juan Del Campo,M,23.0,180.0,80.0,ESP,ESP,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000329,Kai Horwitz,M,19.0,174.0,77.0,CHI,CHI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000330,Kamen Zlatkov,M,20.0,183.0,83.0,BUL,BUL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000331,Emir Lokmić,M,20.0,185.0,90.0,BIH,BIH,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000332,Michael Poettoz,M,19.0,171.0,75.0,COL,COL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000333,Kristoffer Jakobsen,M,23.0,175.0,80.0,SWE,SWE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000334,Justin Murisier,M,26.0,175.0,82.0,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000335,Aleksander Aamodt Kilde,M,25.0,181.0,90.0,NOR,NOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000336,Alex Schmid,M,23.0,178.0,70.0,GER,GER,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000337,Tim Jitloff,M,33.0,180.0,91.0,USA,USA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000338,Kjetil Jansrud,M,32.0,185.0,83.0,NOR,NOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000339,Christian Hirschbühl,M,27.0,177.0,81.0,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000340,Miha Hrobat,M,22.0,174.0,84.0,SLO,SLO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000341,Ivan Kuznetsov,M,21.0,182.0,NA,ROC,ROC,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000342,Sebastiano Gastaldi,M,26.0,171.0,73.0,ARG,ARG,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000343,Jeong Dong-Hyeon,M,29.0,180.0,74.0,KOR,KOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000344,Ondřej Berndt,M,29.0,176.0,86.0,CZE,CZE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000345,Adam Kotzmann,M,24.0,NA,NA,CZE,CZE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000346,Martin Čater,M,25.0,176.0,87.0,SLO,SLO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000347,Sturla Snær Snorrason,M,23.0,177.0,77.0,ISL,ISL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000348,Jan Zabystřan,M,20.0,191.0,85.0,CZE,CZE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000349,Michel Macedo,M,19.0,NA,NA,BRA,BRA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000350,Iason Abramashvili,M,29.0,176.0,82.0,GEO,GEO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000351,Antonio Ristevski,M,28.0,180.0,84.0,MKD,MKD,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000352,Nicola Zanon,M,21.0,171.0,73.0,THA,THA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000353,Dinos Lefkaritis,M,22.0,183.0,80.0,CYP,CYP,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000354,Connor Wilson,M,21.0,175.0,70.0,RSA,RSA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000355,Manuel Feller,M,25.0,184.0,85.0,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000356,Luca De Aliprandini,M,27.0,170.0,73.0,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000357,Harry Laidlaw,M,21.0,178.0,85.0,AUS,AUS,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000358,Michał Jasiczek,M,23.0,183.0,73.0,POL,POL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Giant Slalom, Men",NA
1000359,André Myhrer,M,35.0,189.0,93.0,SWE,SWE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",Gold
1000360,Ramon Zenhäusern,M,25.0,200.0,95.0,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",Silver
1000361,Michael Matt,M,24.0,186.0,89.0,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",Bronze
1000362,Clément Noël,M,20.0,191.0,83.0,FRA,FRA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000363,Alexis Pinturault,M,26.0,180.0,80.0,FRA,FRA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000364,Victor Muffat-Jeandet,M,28.0,179.0,79.0,FRA,FRA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000365,Kristoffer Jakobsen,M,23.0,175.0,80.0,SWE,SWE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000366,Daniel Yule,M,24.0,181.0,88.0,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000367,Dave Ryding,M,31.0,180.0,74.0,GBR,GBR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000368,Sebastian Foss Solevaag,M,26.0,182.0,NA,NOR,NOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000369,Marco Schwarz,M,22.0,184.0,88.0,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000370,Manfred Mölgg,M,35.0,180.0,78.0,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000371,Leif Kristian Nestvold-Haugen,M,30.0,185.0,90.0,NOR,NOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000372,Loïc Meillard,M,21.0,181.0,82.0,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000373,Manuel Feller,M,25.0,184.0,85.0,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000374,Stefano Gross,M,31.0,178.0,76.0,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000375,Aleksandr Khoroshilov,M,33.0,182.0,80.0,ROC,ROC,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000376,David Chodounsky,M,33.0,180.0,82.0,USA,USA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000377,Mattias Hargin,M,32.0,179.0,81.0,SWE,SWE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000378,Fritz Dopfer,M,30.0,188.0,85.0,GER,GER,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000379,Istok Rodeš,M,22.0,184.0,88.0,CRO,CRO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000380,Phil Brown,M,26.0,182.0,87.0,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000381,Elias Kolega,M,21.0,188.0,84.0,CRO,CRO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000382,Adam Žampa,M,27.0,178.0,80.0,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000383,Marco Pfiffner,M,23.0,191.0,93.0,LIE,LIE,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000384,Laurie Taylor,M,21.0,180.0,NA,GBR,GBR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000385,Jeong Dong-Hyeon,M,29.0,180.0,74.0,KOR,KOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000386,Iason Abramashvili,M,29.0,176.0,82.0,GEO,GEO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000387,Erik Read,M,26.0,181.0,81.0,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000388,Márton Kékesi,M,22.0,173.0,71.0,HUN,HUN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000389,Mark Engel,M,26.0,175.0,79.0,USA,USA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000390,Simón Breitfuss Kammerlander,M,25.0,185.0,85.0,BOL,BOL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000391,Yury Danilachkin,M,26.0,182.0,78.0,BLR,BLR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000392,Mohammad Kiyadarbandsari,M,28.0,179.0,78.0,IRI,IRI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000393,Andreas Žampa,M,24.0,168.0,70.0,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000394,Erjon Tola,M,31.0,180.0,74.0,ALB,ALB,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000395,Michael Poettoz,M,19.0,171.0,75.0,COL,COL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000396,Arthur Hanse,M,24.0,180.0,75.0,POR,POR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000397,Albin Tahiri,M,28.0,177.0,85.0,KOS,KOS,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000398,Yevgeny Timofeyev,M,23.0,NA,NA,KGZ,KGZ,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000399,Andrej Drukarov,M,18.0,178.0,78.0,LTU,LTU,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000400,Ashot Karapetyan,M,18.0,181.0,81.0,ARM,ARM,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000401,Choe Myong-Gwang,M,28.0,170.0,NA,PRK,PRK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000402,Henrik Kristoffersen,M,23.0,179.0,65.0,NOR,NOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000403,Naoki Yuasa,M,34.0,177.0,72.0,JPN,JPN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000404,Trevor Philp,M,25.0,181.0,80.0,CAN,CAN,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000405,Nolan Kasper,M,28.0,173.0,79.0,USA,USA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000406,Joaquim Salarich,M,24.0,189.0,94.0,ESP,ESP,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000407,Matej Falat,M,24.0,185.0,83.0,SVK,SVK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000408,Michał Jasiczek,M,23.0,183.0,73.0,POL,POL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000409,Sam Maes,M,19.0,176.0,65.0,BEL,BEL,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000410,Kang Song-Il,M,23.0,170.0,NA,PRK,PRK,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000411,Marcel Hirscher,M,28.0,173.0,73.0,AUT,AUT,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000412,Luca Aerni,M,24.0,177.0,80.0,SUI,SUI,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000413,Jonathan Nordbotten,M,28.0,182.0,NA,NOR,NOR,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000414,Jean-Baptiste Grange,M,33.0,180.0,74.0,FRA,FRA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000415,Linus Straßer,M,25.0,183.0,75.0,GER,GER,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000416,Štefan Hadalin,M,22.0,187.0,87.0,SLO,SLO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000417,Matej Vidović,M,24.0,193.0,92.0,CRO,CRO,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000418,Riccardo Tonetti,M,28.0,178.0,82.0,ITA,ITA,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
1000419,Juan Del Campo,M,23.0,180.0,80.0,ESP,ESP,2018 Winter,2018,Winter,PyeongChang,Alpine Skiing,"Alpine Skiing Slalom, Men",NA
